name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Stigeoclonium helveticum	55999	S	388	29	417	0.00013
Aphanochaete elegans	764105	S	345	60	405	0.00013
Aphanochaete confervicola	764104	S	216	36	252	0.00008
Schizomeris leibleinii	104533	S	309	14	323	0.00010
Oedocladium carolinianum	55992	S	3382	827	4209	0.00132
Oedogonium cardiacum	55995	S	2408	634	3042	0.00095
Floydiella terrestris	51328	S	89	0	89	0.00003
Chlamydomonas reinhardtii	3055	S	15232	623	15855	0.00496
Chlamydomonas leiostraca	1034604	S	90	55	145	0.00005
Carteria cerasiformis	69401	S	181	8	189	0.00006
Oogamochlamys gigantea	158507	S	120	28	148	0.00005
Polytoma uvella	40532	S	11	0	11	0.00000
Volvox carteri	3067	S	1913	77	1990	0.00062
Volvox africanus	51714	S	75	85	160	0.00005
Gonium pectorale	33097	S	148	189	337	0.00011
Yamagishiella unicocca	51707	S	126	132	258	0.00008
Colemanosphaera angeleri	1454018	S	117	140	257	0.00008
Pleodorina starrii	330485	S	73	69	142	0.00004
Spermatozopsis similis	3192	S	206	90	296	0.00009
Hafniomonas laevis	436124	S	107	3	110	0.00003
Dunaliella salina	3046	S	81	11	92	0.00003
Chlorococcum tatrense	915274	S	330	92	422	0.00013
Haematococcus lacustris	44745	S	230	2	232	0.00007
Characiochloris acuminata	167768	S	124	55	179	0.00006
Phacotus lenticularis	52965	S	93	20	113	0.00004
Pleurastrum terricola	34116	S	67	4	71	0.00002
Pseudopediastrum boryanum	55410	S	53	24	77	0.00002
Pseudopediastrum integrum	271402	S	47	25	72	0.00002
Pseudopediastrum sp. CL0201VA	2184484	S	40	14	54	0.00002
Pediastrum duplex	3105	S	100	28	128	0.00004
Pediastrum angulosum	271408	S	38	12	50	0.00002
Hydrodictyon reticulatum	3107	S	79	45	124	0.00004
Stauridium tetras	271398	S	62	18	80	0.00003
Lacunastrum gracillimum	427913	S	24	6	30	0.00001
Tetradesmus obliquus	3088	S	205	90	295	0.00009
Coelastrella saipanensis	152631	S	85	21	106	0.00003
Pectinodesmus pectinatus	91197	S	65	20	85	0.00003
Mychonastes homosphaera	31300	S	98	116	214	0.00007
Mychonastes jurisii	797708	S	41	66	107	0.00003
Monoraphidium neglectum	145388	S	114	74	188	0.00006
Kirchneriella aperta	117505	S	96	17	113	0.00004
Ankistrodesmus falcatus	52960	S	17	0	17	0.00001
Bracteacoccus aerius	50041	S	105	32	137	0.00004
Bracteacoccus giganteus	50039	S	47	11	58	0.00002
Bracteacoccus minor	50037	S	41	11	52	0.00002
Pseudomuriella schumacherensis	889459	S	192	67	259	0.00008
Chlorotetraedron incus	162317	S	105	27	132	0.00004
Neochloris aquatica	3099	S	82	6	88	0.00003
Parallela transversalis	163324	S	103	1	104	0.00003
Ankyra judayi	52688	S	79	51	130	0.00004
Chromochloris zofingiensis	31302	S	117	27	144	0.00005
Neocystis brevis	1065496	S	93	35	128	0.00004
Jenufa perforata	993091	S	91	3	94	0.00003
Jenufa minuta	993092	S	31	6	37	0.00001
Treubaria triappendiculata	1755147	S	87	12	99	0.00003
Microspora stagnorum	163317	S	44	0	44	0.00001
Chlorosarcinopsis eremi	332213	S	192	33	225	0.00007
Chlorella variabilis	554065	S	290	92	382	0.00012
Chlorella vulgaris	3077	S	142	31	173	0.00005
Chlorella sorokiniana	3076	S	92	36	128	0.00004
Micractinium conductrix	554055	S	303	132	435	0.00014
Micractinium variabile	2726146	S	44	1	45	0.00001
Prototheca wickerhamii	3111	S	83	9	92	0.00003
Prototheca bovis	2509265	S	28	37	65	0.00002
Prototheca ciferrii	1973153	S	19	26	45	0.00001
Prototheca cutis	575411	S	14	2	16	0.00001
Auxenochlorella protothecoides	3075	S	166	29	195	0.00006
Dicloster acuatus	91190	S	106	65	171	0.00005
Pseudochloris wilhelmii	1418016	S	85	57	142	0.00004
Helicosporidium sp. ex Simulium jonesi	145475	S	68	0	68	0.00002
Pseudochlorella signiensis	173497	S	61	83	144	0.00005
Marvania geminata	97105	S	44	21	65	0.00002
Parachlorella kessleri	3074	S	28	31	59	0.00002
Geminella minor	163309	S	25	69	94	0.00003
Binuclearia lauterbornii	3087189	S	91	102	193	0.00006
Trebouxia lynnae	1825957	S	153	18	171	0.00005
Lobosphaera incisa	312850	S	127	22	149	0.00005
Myrmecia israelensis	3171	S	65	22	87	0.00003
Parietochloris pseudoalveolaris	3102	S	50	35	85	0.00003
Symbiochloris handae	1853882	S	39	1	40	0.00001
Koliella longiseta	33092	S	126	161	287	0.00009
Koliella corcontica	155904	S	55	20	75	0.00002
Edaphochlorella mirabilis	3083	S	97	88	185	0.00006
Stichococcus bacillaris	37433	S	75	17	92	0.00003
Coccomyxa subellipsoidea	248742	S	75	28	103	0.00003
Botryococcus braunii	38881	S	56	9	65	0.00002
Elliptochloris bilobata	381761	S	12	2	14	0.00000
Choricystis parasitica	41300	S	95	30	125	0.00004
Xylochloris irregularis	480381	S	70	9	79	0.00002
Paradoxia multiseta	249350	S	11	4	15	0.00000
Microthamnion kuetzingianum	34148	S	87	26	113	0.00004
Fusochloris perforata	106203	S	49	14	63	0.00002
Jaagichlorella hainangensis	445995	S	38	0	38	0.00001
Jaagichlorella roystonensis	1052852	S	33	0	33	0.00001
Watanabea reniformis	191674	S	64	10	74	0.00002
Trebouxiophyceae sp. MX-AZ01	1208065	S	28	2	30	0.00001
Scherffelia dubia	3190	S	70	27	97	0.00003
Micromonas commoda	296587	S	3733	228	3961	0.00124
Micromonas pusilla	38833	S	2159	71	2230	0.00070
Ostreococcus tauri	70448	S	791	106	897	0.00028
Ostreococcus sp. 'lucimarinus'	242159	S	697	59	756	0.00024
Bathycoccus prasinos	41875	S	440	24	464	0.00015
Monomastix sp. OKE-1	141716	S	186	20	206	0.00006
Microrhizoidea pickettheapsiorum	2604950	S	55	6	61	0.00002
Codium fragile	3133	S	284	0	284	0.00009
Codium simulans	589376	S	30	1	31	0.00001
Bryopsis hypnoides	222885	S	76	18	94	0.00003
Bryopsis plumosa	3130	S	39	12	51	0.00002
Bryopsis sp. HV04063	1979421	S	35	10	45	0.00001
Lambia antarctica	101717	S	80	19	99	0.00003
Pedobesia claviformis	2364088	S	42	7	49	0.00002
Boodleopsis sp. H.0758	2320802	S	40	5	45	0.00001
Boodleopsis pusilla	381415	S	23	1	24	0.00001
Rhipilia penicilloides	1979422	S	43	3	46	0.00001
Tydemania expeditionis	325645	S	15	2	17	0.00001
Udotea flabellum	170437	S	12	16	28	0.00001
Chlorodesmis fastigiata	189431	S	10	15	25	0.00001
Rhipiliopsis peltata	2320810	S	54	6	60	0.00002
Callipsygma wilsonis	2320807	S	21	1	22	0.00001
Pseudocodium devriesii	453070	S	34	5	39	0.00001
Caulerpa verticillata	177082	S	40	3	43	0.00001
Caulerpa cliftonii	1004391	S	28	2	30	0.00001
Caulerpa racemosa	76317	S	22	18	40	0.00001
Caulerpa manorensis	717648	S	22	26	48	0.00002
Caulerpa lentillifera	148947	S	19	1	20	0.00001
Caulerpa ashmeadii	177078	S	10	2	12	0.00000
Ostreobium quekettii	121088	S	62	2	64	0.00002
Trentepohlia odorata	2576626	S	35	0	35	0.00001
Ulva gigantea	523338	S	38	28	66	0.00002
Ulva fenestrata	83795	S	33	26	59	0.00002
Ulva australis	111616	S	30	97	127	0.00004
Ulva mutabilis	498180	S	21	80	101	0.00003
Ulva rigida	75689	S	17	7	24	0.00001
Ulva flexuosa	83791	S	14	14	28	0.00001
Pseudoneochloris marina	44573	S	112	89	201	0.00006
Blidingia minima	63414	S	47	2	49	0.00002
Gloeotilopsis sterilis	160069	S	69	168	237	0.00007
Capsosiphon fulvescens	205396	S	58	35	93	0.00003
Tupiella akineta	160070	S	122	22	144	0.00005
Sarcinofilum mucosum	141643	S	82	18	100	0.00003
Hazenia capsulata	2202518	S	60	20	80	0.00003
Neodangemannia microcystis	173495	S	88	25	113	0.00004
Oltmannsiellopsis viridis	51324	S	112	79	191	0.00006
Chloropicon maureeniae	1461542	S	167	47	214	0.00007
Chloropicon mariensis	1606511	S	80	56	136	0.00004
Chloropicon sieburthii	1764286	S	69	64	133	0.00004
Chloropicon primus	1764295	S	60	25	85	0.00003
Chloropicon laureae	464258	S	43	33	76	0.00002
Chloropicon roscoffensis	1461544	S	41	34	75	0.00002
Chloroparvula japonica	1411623	S	158	36	194	0.00006
Chloroparvula pacifica	1883388	S	84	46	130	0.00004
Cymbomonas tetramitiformis	36881	S	159	63	222	0.00007
Pyramimonas parkeae	36894	S	109	75	184	0.00006
Pedinomonas minor	3159	S	143	144	287	0.00009
Pedinomonas tuberculata	160064	S	94	55	149	0.00005
Picocystis salinarum	88271	S	187	88	275	0.00009
Nephroselmis olivacea	31312	S	73	11	84	0.00003
Nephroselmis astigmatica	259378	S	60	20	80	0.00003
Nephroselmis pyriformis	156128	S	14	6	20	0.00001
Palmophyllum crassum	1615899	S	101	25	126	0.00004
Pycnococcus provasolii	41880	S	53	5	58	0.00002
Prasinoderma coloniale	156133	S	256	18	274	0.00009
Cyanidioschyzon merolae	45157	S	466	0	466	0.00015
