name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Nicotiana tomentosiformis	4098	S	9831	2155	11986	0.00660
Ipomoea triloba	35885	S	5968	2772	8740	0.00481
Salvia miltiorrhiza	226208	S	6286	940	7226	0.00398
Salvia hispanica	49212	S	3708	947	4655	0.00256
Salvia splendens	180675	S	7380	1313	8693	0.00478
Olea europaea	4146	S	12269	1028	13297	0.00732
Sesamum indicum	4182	S	5156	929	6085	0.00335
Coffea arabica	13443	S	4529	2169	6698	0.00369
Coffea eugenioides	49369	S	2054	2384	4438	0.00244
Rutidosis leptorrhynchoides	125765	S	24836	11124	35960	0.01979
Helianthus annuus	4232	S	17992	2088	20080	0.01105
Erigeron canadensis	72917	S	5757	1171	6928	0.00381
Lactuca sativa	4236	S	16728	4904	21632	0.01191
Cynara cardunculus	4265	S	7912	1144	9056	0.00498
Daucus carota	4039	S	5119	1207	6326	0.00348
Impatiens glandulifera	253017	S	13979	3992	17971	0.00989
Actinidia eriantha	165200	S	11849	1303	13152	0.00724
Diospyros lotus	55363	S	9348	1120	10468	0.00576
Rhododendron vialii	182163	S	5234	945	6179	0.00340
Beta vulgaris	161934	S	6399	2218	8617	0.00474
Spinacia oleracea	3562	S	5718	28827	34545	0.01901
Amaranthus tricolor	29722	S	6862	26768	33630	0.01851
Malania oleifera	397392	S	17446	3376	20822	0.01146
Triticum aestivum	4565	S	15253	16489	31742	0.01747
Triticum dicoccoides	85692	S	9014	8864	17878	0.00984
Triticum urartu	4572	S	8119	4970	13089	0.00720
Aegilops tauschii	37682	S	5220	5842	11062	0.00609
Hordeum vulgare	4513	S	16609	8107	24716	0.01360
Lolium rigidum	89674	S	7747	2007	9754	0.00537
Lolium perenne	4522	S	4647	2626	7273	0.00400
Brachypodium distachyon	15368	S	3090	482	3572	0.00197
Oryza brachyantha	4533	S	4572	935	5507	0.00303
Oryza sativa	4530	S	3353	7941	11294	0.00622
Oryza glaberrima	4538	S	2480	2443	4923	0.00271
Miscanthus floridulus	154761	S	11058	3209	14267	0.00785
Zea mays	4577	S	7804	3579	11383	0.00627
Sorghum bicolor	4558	S	4468	3612	8080	0.00445
Panicum virgatum	38727	S	8497	1718	10215	0.00562
Panicum hallii	206008	S	4979	1107	6086	0.00335
Setaria viridis	4556	S	1191	1875	3066	0.00169
Setaria italica	4555	S	1143	1839	2982	0.00164
Phragmites australis	29695	S	6559	1655	8214	0.00452
Ananas comosus	4615	S	6743	2107	8850	0.00487
Zingiber officinale	94328	S	17444	679	18123	0.00997
Musa acuminata	4641	S	8111	18905	27016	0.01487
Elaeis guineensis	51953	S	13164	1792	14956	0.00823
Phoenix dactylifera	42345	S	6255	1481	7736	0.00426
Asparagus officinalis	4686	S	7224	759	7983	0.00439
Dioscorea cayenensis	29710	S	6378	675	7053	0.00388
Telopea speciosissima	54955	S	8178	1003	9181	0.00505
Macadamia integrifolia	60698	S	7400	1225	8625	0.00475
Papaver somniferum	3469	S	11264	358	11622	0.00640
Magnolia sinica	86752	S	10040	418	10458	0.00576
Nymphaea colorata	210225	S	4924	508	5432	0.00299
Cryptomeria japonica	3369	S	36805	4051	40856	0.02249
Physcomitrium patens	3218	S	5201	46	5247	0.00289
Roya obtusa	104537	S	71	45	116	0.00006
Cylindrocystis brebissonii	102167	S	32	5	37	0.00002
Netrium digitus	43946	S	38	5	43	0.00002
Zygnema circumcarinatum	35869	S	19	3	22	0.00001
Closterium baillyanum	1416941	S	35	10	45	0.00002
Cosmarium botrytis	33101	S	15	10	25	0.00001
Coleochaete scutata	3125	S	87	5	92	0.00005
Chaetosphaeridium globosum	96477	S	29	5	34	0.00002
Chara vulgaris	55564	S	26	24	50	0.00003
Mesostigma viride	41882	S	154	75	229	0.00013
Entransia fimbriata	130991	S	111	8	119	0.00007
Interfilum terricola	163310	S	18	31	49	0.00003
Chlorokybus atmophyticus	3144	S	94	28	122	0.00007
Chlamydomonas reinhardtii	3055	S	26047	2317	28364	0.01561
Chlamydomonas leiostraca	1034604	S	447	293	740	0.00041
Chlamydomonas moewusii	3054	S	38	0	38	0.00002
Oogamochlamys gigantea	158507	S	87	14	101	0.00006
Carteria cerasiformis	69401	S	63	3	66	0.00004
Polytomella capuana	351368	S	20	0	20	0.00001
Polytoma uvella	40532	S	11	0	11	0.00001
Volvox carteri	3067	S	4148	357	4505	0.00248
Volvox africanus	51714	S	58	62	120	0.00007
Yamagishiella unicocca	51707	S	172	207	379	0.00021
Gonium pectorale	33097	S	154	235	389	0.00021
Pleodorina starrii	330485	S	113	102	215	0.00012
Colemanosphaera angeleri	1454018	S	58	78	136	0.00007
Chlorococcum tatrense	915274	S	1061	316	1377	0.00076
Dunaliella salina	3046	S	250	44	294	0.00016
Hafniomonas laevis	436124	S	203	10	213	0.00012
Spermatozopsis similis	3192	S	137	72	209	0.00012
Haematococcus lacustris	44745	S	475	9	484	0.00027
Characiochloris acuminata	167768	S	200	106	306	0.00017
Phacotus lenticularis	52965	S	195	50	245	0.00013
Pleurastrum terricola	34116	S	85	7	92	0.00005
Pseudopediastrum boryanum	55410	S	55	137	192	0.00011
Pseudopediastrum sp. CL0201VA	2184484	S	46	70	116	0.00006
Pediastrum duplex	3105	S	97	76	173	0.00010
Pediastrum angulosum	271408	S	49	46	95	0.00005
Stauridium tetras	271398	S	63	36	99	0.00005
Lacunastrum gracillimum	427913	S	61	37	98	0.00005
Hydrodictyon reticulatum	3107	S	45	67	112	0.00006
Pectinodesmus pectinatus	91197	S	162	58	220	0.00012
Coelastrella saipanensis	152631	S	134	41	175	0.00010
Tetradesmus obliquus	3088	S	32	17	49	0.00003
Neochloris aquatica	3099	S	178	18	196	0.00011
Chlorotetraedron incus	162317	S	160	61	221	0.00012
Bracteacoccus aerius	50041	S	147	72	219	0.00012
Bracteacoccus giganteus	50039	S	102	42	144	0.00008
Bracteacoccus minor	50037	S	46	21	67	0.00004
Ankyra judayi	52688	S	149	100	249	0.00014
Parallela transversalis	163324	S	129	1	130	0.00007
Kirchneriella aperta	117505	S	123	33	156	0.00009
Monoraphidium neglectum	145388	S	94	74	168	0.00009
Ankistrodesmus falcatus	52960	S	22	0	22	0.00001
Chromochloris zofingiensis	31302	S	200	57	257	0.00014
Pseudomuriella schumacherensis	889459	S	155	62	217	0.00012
Mychonastes homosphaera	31300	S	41	36	77	0.00004
Mychonastes jurisii	797708	S	38	45	83	0.00005
Neocystis brevis	1065496	S	23	9	32	0.00002
Aphanochaete confervicola	764104	S	8856	1554	10410	0.00573
Aphanochaete elegans	764105	S	2665	539	3204	0.00176
Chaetophoropsis polyrhiza	2079440	S	7606	704	8310	0.00457
Stigeoclonium helveticum	55999	S	931	84	1015	0.00056
Uronema confervicola	764120	S	2439	290	2729	0.00150
Schizomeris leibleinii	104533	S	999	77	1076	0.00059
Oedogonium cardiacum	55995	S	132	37	169	0.00009
Oedocladium carolinianum	55992	S	49	12	61	0.00003
Floydiella terrestris	51328	S	85	0	85	0.00005
Chlorosarcinopsis eremi	332213	S	468	61	529	0.00029
Jenufa perforata	993091	S	176	4	180	0.00010
Jenufa minuta	993092	S	66	11	77	0.00004
Treubaria triappendiculata	1755147	S	61	6	67	0.00004
Microspora stagnorum	163317	S	27	0	27	0.00001
Micractinium conductrix	554055	S	465	193	658	0.00036
Micractinium variabile	2726146	S	27	0	27	0.00001
Chlorella variabilis	554065	S	237	78	315	0.00017
Chlorella sorokiniana	3076	S	88	35	123	0.00007
Chlorella vulgaris	3077	S	38	8	46	0.00003
Chlorella heliozoae	554066	S	35	18	53	0.00003
Prototheca ciferrii	1973153	S	46	23	69	0.00004
Prototheca wickerhamii	3111	S	23	3	26	0.00001
Prototheca cutis	575411	S	22	4	26	0.00001
Prototheca stagnorum	215448	S	12	0	12	0.00001
Prototheca bovis	2509265	S	12	5	17	0.00001
Auxenochlorella protothecoides	3075	S	122	25	147	0.00008
Pseudochlorella signiensis	173497	S	79	90	169	0.00009
Parachlorella kessleri	3074	S	52	68	120	0.00007
Dicloster acuatus	91190	S	49	34	83	0.00005
Pseudochloris wilhelmii	1418016	S	43	30	73	0.00004
Geminella minor	163309	S	33	120	153	0.00008
Marvania geminata	97105	S	25	13	38	0.00002
Helicosporidium sp. ex Simulium jonesi	145475	S	20	0	20	0.00001
Binuclearia lauterbornii	3087189	S	43	48	91	0.00005
Edaphochlorella mirabilis	3083	S	168	154	322	0.00018
Koliella corcontica	155904	S	113	50	163	0.00009
Koliella longiseta	33092	S	26	28	54	0.00003
Stichococcus bacillaris	37433	S	21	4	25	0.00001
Trebouxia lynnae	1825957	S	88	10	98	0.00005
Parietochloris pseudoalveolaris	3102	S	58	42	100	0.00006
Myrmecia israelensis	3171	S	43	15	58	0.00003
Symbiochloris handae	1853882	S	42	1	43	0.00002
Lobosphaera incisa	312850	S	32	6	38	0.00002
Choricystis parasitica	41300	S	107	28	135	0.00007
Botryococcus braunii	38881	S	54	6	60	0.00003
Coccomyxa subellipsoidea	248742	S	31	11	42	0.00002
Elliptochloris bilobata	381761	S	16	2	18	0.00001
Paradoxia multiseta	249350	S	12	4	16	0.00001
Xylochloris irregularis	480381	S	12	1	13	0.00001
Trebouxiophyceae sp. MX-AZ01	1208065	S	94	9	103	0.00006
Jaagichlorella roystonensis	1052852	S	35	0	35	0.00002
Jaagichlorella hainangensis	445995	S	14	0	14	0.00001
Watanabea reniformis	191674	S	21	3	24	0.00001
Fusochloris perforata	106203	S	29	8	37	0.00002
Microthamnion kuetzingianum	34148	S	27	7	34	0.00002
Scherffelia dubia	3190	S	48	16	64	0.00004
Micromonas commoda	296587	S	4872	345	5217	0.00287
Micromonas pusilla	38833	S	3171	134	3305	0.00182
Ostreococcus sp. 'lucimarinus'	242159	S	849	199	1048	0.00058
Ostreococcus tauri	70448	S	796	149	945	0.00052
Bathycoccus prasinos	41875	S	394	12	406	0.00022
Monomastix sp. OKE-1	141716	S	251	19	270	0.00015
Microrhizoidea pickettheapsiorum	2604950	S	14	0	14	0.00001
Tupiella akineta	160070	S	8121	704	8825	0.00486
Hazenia capsulata	2202518	S	217	35	252	0.00014
Sarcinofilum mucosum	141643	S	214	24	238	0.00013
Capsosiphon fulvescens	205396	S	128	38	166	0.00009
Gloeotilopsis sterilis	160069	S	31	93	124	0.00007
Ulva flexuosa	83791	S	33	54	87	0.00005
Ulva australis	111616	S	23	128	151	0.00008
Ulva sp. TM637	2496872	S	11	3	14	0.00001
Ulva torta	932731	S	10	9	19	0.00001
Ulva rigida	75689	S	10	6	16	0.00001
Pseudoneochloris marina	44573	S	70	41	111	0.00006
Blidingia minima	63414	S	24	0	24	0.00001
Neodangemannia microcystis	173495	S	76	6	82	0.00005
Bryopsis sp. HV04063	1979421	S	95	23	118	0.00006
Bryopsis hypnoides	222885	S	50	18	68	0.00004
Bryopsis plumosa	3130	S	29	13	42	0.00002
Lambia antarctica	101717	S	52	9	61	0.00003
Codium fragile	3133	S	70	0	70	0.00004
Codium simulans	589376	S	57	10	67	0.00004
Pedobesia claviformis	2364088	S	36	3	39	0.00002
Boodleopsis sp. H.0758	2320802	S	27	3	30	0.00002
Boodleopsis pusilla	381415	S	19	2	21	0.00001
Rhipilia penicilloides	1979422	S	12	0	12	0.00001
Callipsygma wilsonis	2320807	S	55	0	55	0.00003
Udotea flabellum	170437	S	16	7	23	0.00001
Pseudocodium devriesii	453070	S	19	1	20	0.00001
Caulerpa verticillata	177082	S	56	5	61	0.00003
Caulerpa lentillifera	148947	S	22	1	23	0.00001
Caulerpa manorensis	717648	S	16	10	26	0.00001
Caulerpa cliftonii	1004391	S	11	0	11	0.00001
Ostreobium quekettii	121088	S	69	0	69	0.00004
Trentepohlia odorata	2576626	S	10	0	10	0.00001
Oltmannsiellopsis viridis	51324	S	68	20	88	0.00005
Chloropicon roscoffensis	1461544	S	72	50	122	0.00007
Chloropicon primus	1764295	S	72	23	95	0.00005
Chloropicon mariensis	1606511	S	64	38	102	0.00006
Chloropicon laureae	464258	S	39	25	64	0.00004
Chloropicon sieburthii	1764286	S	36	27	63	0.00003
Chloropicon maureeniae	1461542	S	33	9	42	0.00002
Chloroparvula pacifica	1883388	S	60	35	95	0.00005
Chloroparvula japonica	1411623	S	53	16	69	0.00004
Picocystis salinarum	88271	S	201	99	300	0.00017
Cymbomonas tetramitiformis	36881	S	102	42	144	0.00008
Pyramimonas parkeae	36894	S	91	60	151	0.00008
Nephroselmis olivacea	31312	S	70	12	82	0.00005
Nephroselmis pyriformis	156128	S	48	26	74	0.00004
Nephroselmis astigmatica	259378	S	45	19	64	0.00004
Pedinomonas minor	3159	S	54	50	104	0.00006
Pedinomonas tuberculata	160064	S	41	24	65	0.00004
Pycnococcus provasolii	41880	S	84	9	93	0.00005
Prasinoderma coloniale	156133	S	209	35	244	0.00013
Cyanidioschyzon merolae	45157	S	486	0	486	0.00027
